0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery-migrate-3.3.2.js HTTP/1.1 200 8236 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.form.js HTTP/1.1 200 13555 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.010
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/dialog/js/jqueryui/jquery-ui.min.js HTTP/1.1 200 68849 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.033
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.cookie.js HTTP/1.1 200 1407 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.validate.js HTTP/1.1 200 13864 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.ui.core.min.js HTTP/1.1 200 1952 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.ui.widget.min.js HTTP/1.1 200 2517 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/jquery.ui.tabs.min.js HTTP/1.1 200 3787 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/main.js HTTP/1.1 200 15412 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.009
0:0:0:0:0:0:0:1 - - [16/Jun/2023:10:02:35 +0500] GET /carbon/admin/js/WSRequest.js HTTP/1.1 200 12981 https://localhost:9443/carbon/admin/login.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 0.011
